"TimeCreated","LogName","ProviderName","EventId","Level","RecordId","MachineName","UserId","ProcessId","ThreadId"
"22-04-2026 10.51.18 PM","Application","SecurityCenter","15","Information","12966","DESKTOP-G8U5C6E",,"16764","0"
"22-04-2026 10.50.20 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12965","DESKTOP-G8U5C6E",,"7600","0"
"22-04-2026 10.49.50 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12964","DESKTOP-G8U5C6E",,"7600","0"
"22-04-2026 10.48.22 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12963","DESKTOP-G8U5C6E",,"23132","0"
"22-04-2026 10.48.03 PM","Application","Microsoft-Windows-RestartManager","10005","Information","12962","DESKTOP-G8U5C6E","S-1-5-18","21368","28496"
"22-04-2026 10.48.03 PM","Application","Microsoft-Windows-RestartManager","10010","Warning","12961","DESKTOP-G8U5C6E","S-1-5-18","21368","28496"
"22-04-2026 10.48.03 PM","Application","Microsoft-Windows-RestartManager","10010","Warning","12960","DESKTOP-G8U5C6E","S-1-5-18","21368","28496"
"22-04-2026 10.48.02 PM","Application","Microsoft-Windows-RestartManager","10010","Warning","12959","DESKTOP-G8U5C6E","S-1-5-18","21368","28496"
"22-04-2026 10.48.02 PM","Application","Microsoft-Windows-RestartManager","10000","Information","12958","DESKTOP-G8U5C6E","S-1-5-18","21368","28496"
"22-04-2026 10.48.00 PM","Application","Microsoft-Windows-RestartManager","10000","Information","12957","DESKTOP-G8U5C6E","S-1-5-21-3910806486-1924480113-2393903152-1001","28288","5316"
"22-04-2026 10.47.49 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12956","DESKTOP-G8U5C6E",,"23132","0"
"22-04-2026 10.13.33 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12955","DESKTOP-G8U5C6E",,"20380","0"
"22-04-2026 10.13.03 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12954","DESKTOP-G8U5C6E",,"20380","0"
"22-04-2026 9.39.14 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12953","DESKTOP-G8U5C6E",,"24116","0"
"22-04-2026 9.38.46 PM","Application","Microsoft-Windows-RestartManager","10005","Information","12952","DESKTOP-G8U5C6E","S-1-5-18","17296","14292"
"22-04-2026 9.38.46 PM","Application","Microsoft-Windows-RestartManager","10010","Warning","12951","DESKTOP-G8U5C6E","S-1-5-18","17296","14292"
"22-04-2026 9.38.46 PM","Application","Microsoft-Windows-RestartManager","10010","Warning","12950","DESKTOP-G8U5C6E","S-1-5-18","17296","14292"
"22-04-2026 9.38.46 PM","Application","Microsoft-Windows-RestartManager","10010","Warning","12949","DESKTOP-G8U5C6E","S-1-5-18","17296","14292"
"22-04-2026 9.38.46 PM","Application","Microsoft-Windows-RestartManager","10000","Information","12948","DESKTOP-G8U5C6E","S-1-5-18","17296","14292"
"22-04-2026 9.38.44 PM","Application","Microsoft-Windows-RestartManager","10000","Information","12947","DESKTOP-G8U5C6E","S-1-5-21-3910806486-1924480113-2393903152-1001","9172","1436"
"22-04-2026 9.38.42 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12946","DESKTOP-G8U5C6E",,"24116","0"
"22-04-2026 9.26.35 PM","Application","Microsoft-Windows-RestartManager","10005","Information","12945","DESKTOP-G8U5C6E","S-1-5-18","6072","22844"
"22-04-2026 9.26.35 PM","Application","Microsoft-Windows-RestartManager","10010","Warning","12944","DESKTOP-G8U5C6E","S-1-5-18","6072","22844"
"22-04-2026 9.26.35 PM","Application","Microsoft-Windows-RestartManager","10010","Warning","12943","DESKTOP-G8U5C6E","S-1-5-18","6072","22844"
"22-04-2026 9.26.35 PM","Application","Microsoft-Windows-RestartManager","10010","Warning","12942","DESKTOP-G8U5C6E","S-1-5-18","6072","22844"
"22-04-2026 9.26.34 PM","Application","Microsoft-Windows-RestartManager","10000","Information","12941","DESKTOP-G8U5C6E","S-1-5-18","6072","22844"
"22-04-2026 9.26.32 PM","Application","Microsoft-Windows-RestartManager","10000","Information","12940","DESKTOP-G8U5C6E","S-1-5-21-3910806486-1924480113-2393903152-1001","10420","15956"
"22-04-2026 9.24.24 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12939","DESKTOP-G8U5C6E",,"22516","0"
"22-04-2026 9.23.54 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12938","DESKTOP-G8U5C6E",,"22516","0"
"22-04-2026 9.08.08 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12937","DESKTOP-G8U5C6E",,"19596","0"
"22-04-2026 9.07.41 PM","Application","Microsoft-Windows-RestartManager","10005","Information","12936","DESKTOP-G8U5C6E","S-1-5-18","22108","20812"
"22-04-2026 9.07.41 PM","Application","Microsoft-Windows-RestartManager","10010","Warning","12935","DESKTOP-G8U5C6E","S-1-5-18","22108","20812"
"22-04-2026 9.07.41 PM","Application","Microsoft-Windows-RestartManager","10010","Warning","12934","DESKTOP-G8U5C6E","S-1-5-18","22108","20812"
"22-04-2026 9.07.41 PM","Application","Microsoft-Windows-RestartManager","10010","Warning","12933","DESKTOP-G8U5C6E","S-1-5-18","22108","20812"
"22-04-2026 9.07.40 PM","Application","Microsoft-Windows-RestartManager","10000","Information","12932","DESKTOP-G8U5C6E","S-1-5-18","22108","20812"
"22-04-2026 9.07.38 PM","Application","Microsoft-Windows-RestartManager","10000","Information","12931","DESKTOP-G8U5C6E","S-1-5-21-3910806486-1924480113-2393903152-1001","960","724"
"22-04-2026 9.07.38 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12930","DESKTOP-G8U5C6E",,"19596","0"
"22-04-2026 9.05.17 PM","Application","edgeupdate","0","Information","12929","DESKTOP-G8U5C6E",,"17876","0"
"22-04-2026 9.05.17 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12928","DESKTOP-G8U5C6E",,"16968","0"
"22-04-2026 9.04.47 PM","Application","Microsoft-Windows-Security-SPP","16394","Information","12927","DESKTOP-G8U5C6E",,"16968","0"
"22-04-2026 8.56.28 PM","Application","Edge","256","Information","12926","DESKTOP-G8U5C6E","S-1-5-21-3910806486-1924480113-2393903152-1001","16604","0"
"22-04-2026 8.43.01 PM","Application","ASUSSystemAnalysis","0",,"12925","DESKTOP-G8U5C6E",,"4748","0"
"22-04-2026 8.33.23 PM","Application","Microsoft-Windows-Security-SPP","16384","Information","12924","DESKTOP-G8U5C6E",,"13448","0"
"22-04-2026 8.33.06 PM","Application","Microsoft-Windows-RestartManager","10005","Information","12923","DESKTOP-G8U5C6E","S-1-5-18","23068","22256"
"22-04-2026 8.33.05 PM","Application","Microsoft-Windows-RestartManager","10010","Warning","12922","DESKTOP-G8U5C6E","S-1-5-18","23068","22256"
"22-04-2026 8.33.05 PM","Application","Microsoft-Windows-RestartManager","10000","Information","12921","DESKTOP-G8U5C6E","S-1-5-18","23068","22256"
"22-04-2026 8.33.04 PM","Application","Microsoft-Windows-RestartManager","10000","Information","12920","DESKTOP-G8U5C6E","S-1-5-21-3910806486-1924480113-2393903152-1001","3680","8476"
"22-04-2026 8.33.04 PM","Application","Microsoft-Windows-RestartManager","10003","Information","12919","DESKTOP-G8U5C6E","S-1-5-21-3910806486-1924480113-2393903152-1001","3680","8476"
"22-04-2026 8.33.03 PM","Application","Microsoft-Windows-RestartManager","10002","Information","12918","DESKTOP-G8U5C6E","S-1-5-21-3910806486-1924480113-2393903152-1001","3680","8476"
"22-04-2026 8.32.49 PM","Application","Microsoft-Windows-RestartManager","10000","Information","12917","DESKTOP-G8U5C6E","S-1-5-21-3910806486-1924480113-2393903152-1001","3680","8476"
